1  3.13187	1.723192e+00	-4.084611e-01	1.096637e+00	1.217282e+00	1.267362e+00	1.314013e+00	1.354062e+00	1.396602e+00	1.440977e+00	1.493094e+00	1.561766e+00	1.739775e+00	-2.800000e+00	2.200000e+00	6.719603e+01	2.252592e+00	1.207798e-01	9.590363e-01	3.059609e+00	3.188040e-01	8.171431e-01	
3  3.95327	1.715180e+00	-3.998079e-01	1.093767e+00	1.214351e+00	1.265529e+00	1.311009e+00	1.351801e+00	1.394013e+00	1.438647e+00	1.490753e+00	1.559524e+00	1.737709e+00	-2.800000e+00	2.200000e+00	6.709635e+01	2.232931e+00	1.200682e-01	9.598414e-01	3.067119e+00	3.177347e-01	8.184044e-01	
1  5.07556	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.312295e+00	1.351579e+00	1.394516e+00	1.438637e+00	1.490868e+00	1.559476e+00	1.737599e+00	-2.800000e+00	2.200000e+00	6.739519e+01	2.266069e+00	1.212041e-01	9.577613e-01	3.059314e+00	3.181537e-01	8.181277e-01	
1  5.77171	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.312053e+00	1.351286e+00	1.394853e+00	1.438732e+00	1.489968e+00	1.559125e+00	1.739554e+00	-2.760286e+00	2.151440e+00	6.727409e+01	2.258924e+00	1.207239e-01	9.593032e-01	3.062939e+00	3.180811e-01	8.181528e-01	
1  5.54173	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.312629e+00	1.352557e+00	1.395459e+00	1.438749e+00	1.492649e+00	1.559159e+00	1.740059e+00	-2.553841e+00	2.205267e+00	6.596820e+01	2.082738e+00	1.169624e-01	9.634608e-01	3.079489e+00	3.181070e-01	8.177733e-01	
8  5.97046	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.311828e+00	1.352360e+00	1.394037e+00	1.440088e+00	1.491684e+00	1.558106e+00	1.740719e+00	-2.580823e+00	2.272502e+00	6.600086e+01	2.074913e+00	1.171712e-01	9.624783e-01	3.076987e+00	3.180921e-01	8.179961e-01	
2  5.89408	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.312143e+00	1.353429e+00	1.394640e+00	1.440351e+00	1.490798e+00	1.558641e+00	1.737473e+00	-2.600787e+00	2.366555e+00	6.607512e+01	2.105476e+00	1.172537e-01	9.623031e-01	3.080840e+00	3.182663e-01	8.180421e-01	
7  5.95409	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.313549e+00	1.352974e+00	1.394307e+00	1.439830e+00	1.491861e+00	1.559330e+00	1.737588e+00	-2.801616e+00	2.332003e+00	6.551801e+01	2.029217e+00	1.157495e-01	9.633418e-01	3.087269e+00	3.184213e-01	8.178677e-01	
6  6.49709	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.312743e+00	1.352700e+00	1.392863e+00	1.439483e+00	1.493192e+00	1.557991e+00	1.739235e+00	-2.691261e+00	2.358253e+00	6.548769e+01	2.015693e+00	1.157804e-01	9.628867e-01	3.085522e+00	3.184728e-01	8.179875e-01	
4  7.69104	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.311903e+00	1.352263e+00	1.393317e+00	1.437691e+00	1.491984e+00	1.556735e+00	1.741744e+00	-2.852191e+00	2.305453e+00	6.533076e+01	2.002814e+00	1.153023e-01	9.609885e-01	3.091581e+00	3.185826e-01	8.181995e-01	
1  8.20351	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.311615e+00	1.349882e+00	1.392230e+00	1.437608e+00	1.490511e+00	1.555776e+00	1.741871e+00	-2.857717e+00	2.126931e+00	6.621195e+01	2.111688e+00	1.179120e-01	9.583692e-01	3.077393e+00	3.185957e-01	8.183151e-01	
7  8.66371	1.704442e+00	-3.939115e-01	1.095422e+00	1.215090e+00	1.264481e+00	1.311211e+00	1.351879e+00	1.391499e+00	1.439185e+00	1.489619e+00	1.557034e+00	1.743177e+00	-2.867060e+00	2.271154e+00	6.584585e+01	2.069606e+00	1.167641e-01	9.589839e-01	3.084566e+00	3.185299e-01	8.181704e-01	
7  6.70682	1.722699e+00	-4.127107e-01	1.101143e+00	1.219151e+00	1.269715e+00	1.315580e+00	1.356653e+00	1.395894e+00	1.443671e+00	1.493887e+00	1.561252e+00	1.747022e+00	-2.867060e+00	2.271154e+00	6.592934e+01	2.094831e+00	1.177095e-01	9.581258e-01	3.073178e+00	3.204791e-01	8.159564e-01	
7  4.58085	1.722699e+00	-4.127107e-01	1.101143e+00	1.219151e+00	1.269715e+00	1.316175e+00	1.355747e+00	1.398564e+00	1.441234e+00	1.495488e+00	1.560947e+00	1.743455e+00	-2.930684e+00	2.168202e+00	6.673480e+01	2.195233e+00	1.199575e-01	9.556030e-01	3.061982e+00	3.200917e-01	8.159918e-01	
1  4.80549	1.722699e+00	-4.127107e-01	1.101143e+00	1.219151e+00	1.269715e+00	1.315713e+00	1.355486e+00	1.399291e+00	1.440195e+00	1.496562e+00	1.560840e+00	1.745914e+00	-2.864493e+00	2.206998e+00	6.670245e+01	2.199747e+00	1.197990e-01	9.562377e-01	3.064164e+00	3.201475e-01	8.160060e-01	
6  5.06879	1.735129e+00	-4.323723e-01	1.103784e+00	1.224525e+00	1.273344e+00	1.320220e+00	1.359538e+00	1.403579e+00	1.444335e+00	1.500700e+00	1.564928e+00	1.749781e+00	-2.864493e+00	2.206998e+00	6.652794e+01	2.196890e+00	1.197983e-01	9.570844e-01	3.059392e+00	3.217632e-01	8.140080e-01	
2  5.39977	1.735129e+00	-4.323723e-01	1.103784e+00	1.224525e+00	1.273344e+00	1.320372e+00	1.360075e+00	1.401798e+00	1.444404e+00	1.501325e+00	1.565391e+00	1.747181e+00	-2.893510e+00	2.341619e+00	6.694648e+01	2.266901e+00	1.208795e-01	9.567199e-01	3.056918e+00	3.217270e-01	8.141299e-01	
4  4.64247	1.735129e+00	-4.323723e-01	1.103784e+00	1.224525e+00	1.273344e+00	1.321130e+00	1.358835e+00	1.402364e+00	1.446037e+00	1.501184e+00	1.566631e+00	1.744439e+00	-2.770915e+00	2.489267e+00	6.736972e+01	2.322102e+00	1.221392e-01	9.559744e-01	3.049864e+00	3.216891e-01	8.139999e-01	
