7  2.47745	1.703607e+00	-3.944163e-01	1.098981e+00	1.220211e+00	1.272528e+00	1.316280e+00	1.358111e+00	1.399674e+00	1.444619e+00	1.496456e+00	1.565244e+00	1.743004e+00	-2.800000e+00	2.200000e+00	6.688638e+01	2.232009e+00	1.201855e-01	9.607212e-01	3.059646e+00	3.199743e-01	8.155937e-01	
2  2.34881	1.703607e+00	-3.944163e-01	1.098981e+00	1.220211e+00	1.272528e+00	1.317540e+00	1.359074e+00	1.399636e+00	1.445727e+00	1.496793e+00	1.567390e+00	1.743253e+00	-2.798108e+00	2.223871e+00	6.608910e+01	2.128762e+00	1.177161e-01	9.635566e-01	3.072183e+00	3.197234e-01	8.153974e-01	
14  2.06623	1.703607e+00	-3.944163e-01	1.098981e+00	1.220211e+00	1.272528e+00	1.317687e+00	1.358596e+00	1.399698e+00	1.446959e+00	1.496323e+00	1.568466e+00	1.742809e+00	-2.805079e+00	2.200515e+00	6.517941e+01	2.021306e+00	1.150624e-01	9.660278e-01	3.087683e+00	3.199347e-01	8.153249e-01	
1  2.70605	1.709915e+00	-4.049966e-01	1.102254e+00	1.221516e+00	1.275939e+00	1.319310e+00	1.361185e+00	1.401653e+00	1.449198e+00	1.498336e+00	1.570505e+00	1.744625e+00	-2.805079e+00	2.200515e+00	6.521279e+01	2.032881e+00	1.155137e-01	9.655647e-01	3.082219e+00	3.209407e-01	8.142843e-01	
3  3.12954	1.709915e+00	-4.049966e-01	1.102254e+00	1.221516e+00	1.275939e+00	1.318997e+00	1.362185e+00	1.403017e+00	1.447658e+00	1.498366e+00	1.570345e+00	1.746763e+00	-2.695758e+00	2.323418e+00	6.520851e+01	2.030038e+00	1.154620e-01	9.672418e-01	3.080571e+00	3.207941e-01	8.140568e-01	
3  3.2766	1.709915e+00	-4.049966e-01	1.102254e+00	1.221516e+00	1.275939e+00	1.319018e+00	1.362662e+00	1.402574e+00	1.446766e+00	1.499000e+00	1.569370e+00	1.746606e+00	-2.599960e+00	2.441537e+00	6.615800e+01	2.144063e+00	1.184302e-01	9.630713e-01	3.064253e+00	3.210390e-01	8.143139e-01	
1  3.03866	1.709915e+00	-4.049966e-01	1.102254e+00	1.221516e+00	1.275939e+00	1.319668e+00	1.361367e+00	1.403520e+00	1.446261e+00	1.499407e+00	1.569020e+00	1.749428e+00	-2.671078e+00	2.466176e+00	6.618817e+01	2.161356e+00	1.183738e-01	9.634526e-01	3.067285e+00	3.210125e-01	8.143602e-01	
10  2.40549	1.709915e+00	-4.049966e-01	1.102254e+00	1.221516e+00	1.275939e+00	1.318846e+00	1.360660e+00	1.403259e+00	1.445178e+00	1.500005e+00	1.568614e+00	1.748818e+00	-2.607757e+00	2.535427e+00	6.622697e+01	2.187355e+00	1.182988e-01	9.639558e-01	3.072337e+00	3.210581e-01	8.146350e-01	
16  3.37804	1.696728e+00	-4.025559e-01	1.104100e+00	1.223302e+00	1.275708e+00	1.320852e+00	1.361239e+00	1.404528e+00	1.445961e+00	1.500899e+00	1.569354e+00	1.749459e+00	-2.607757e+00	2.535427e+00	6.644116e+01	2.214658e+00	1.192686e-01	9.623053e-01	3.064738e+00	3.218069e-01	8.140689e-01	
2  3.3335	1.726236e+00	-4.323961e-01	1.101391e+00	1.223179e+00	1.274111e+00	1.320056e+00	1.360087e+00	1.403680e+00	1.445033e+00	1.500106e+00	1.568601e+00	1.748878e+00	-2.607757e+00	2.535427e+00	6.626836e+01	2.193032e+00	1.185008e-01	9.636151e-01	3.070912e+00	3.212465e-01	8.145764e-01	
1  4.10312	1.737547e+00	-4.368883e-01	1.106657e+00	1.224922e+00	1.276912e+00	1.322879e+00	1.362708e+00	1.406218e+00	1.447456e+00	1.502390e+00	1.570772e+00	1.750762e+00	-2.607757e+00	2.535427e+00	6.660047e+01	2.237205e+00	1.200300e-01	9.613144e-01	3.057898e+00	3.224939e-01	8.132429e-01	
1  6.13863	1.758769e+00	-4.415484e-01	1.106298e+00	1.223579e+00	1.276221e+00	1.321919e+00	1.361921e+00	1.405350e+00	1.446649e+00	1.501583e+00	1.569985e+00	1.750038e+00	-2.607757e+00	2.535427e+00	6.665561e+01	2.239016e+00	1.200262e-01	9.612734e-01	3.058910e+00	3.219931e-01	8.136652e-01	
4  4.92918	1.737822e+00	-4.297316e-01	1.104122e+00	1.219263e+00	1.274800e+00	1.317962e+00	1.359412e+00	1.402061e+00	1.443827e+00	1.498617e+00	1.567150e+00	1.747333e+00	-2.607757e+00	2.535427e+00	6.664155e+01	2.227029e+00	1.195972e-01	9.613322e-01	3.065141e+00	3.208929e-01	8.151177e-01	
3  4.88605	1.737822e+00	-4.297316e-01	1.104122e+00	1.219263e+00	1.274800e+00	1.317088e+00	1.360184e+00	1.400264e+00	1.446598e+00	1.496165e+00	1.568098e+00	1.746714e+00	-2.539599e+00	2.568952e+00	6.654517e+01	2.218237e+00	1.192839e-01	9.621991e-01	3.066749e+00	3.209171e-01	8.149839e-01	
9  5.48391	1.737822e+00	-4.297316e-01	1.104122e+00	1.219263e+00	1.274800e+00	1.316849e+00	1.359173e+00	1.400259e+00	1.446700e+00	1.496787e+00	1.568813e+00	1.744749e+00	-2.413886e+00	2.515743e+00	6.675720e+01	2.230055e+00	1.200471e-01	9.613613e-01	3.059387e+00	3.208594e-01	8.148496e-01	
1  4.76134	1.703736e+00	-4.032493e-01	1.106814e+00	1.223576e+00	1.279704e+00	1.320335e+00	1.363572e+00	1.404153e+00	1.450882e+00	1.500790e+00	1.572855e+00	1.748514e+00	-2.413886e+00	2.515743e+00	6.648146e+01	2.215619e+00	1.196807e-01	9.627488e-01	3.057165e+00	3.223711e-01	8.129496e-01	
1  4.5475	1.710832e+00	-4.030528e-01	1.107467e+00	1.226878e+00	1.280727e+00	1.323015e+00	1.365378e+00	1.406481e+00	1.452941e+00	1.502967e+00	1.574969e+00	1.750568e+00	-2.413886e+00	2.515743e+00	6.636947e+01	2.211065e+00	1.195448e-01	9.635270e-01	3.055650e+00	3.230480e-01	8.119617e-01	
7  4.60859	1.729082e+00	-4.232187e-01	1.106543e+00	1.225839e+00	1.280830e+00	1.321863e+00	1.364990e+00	1.405704e+00	1.452420e+00	1.502375e+00	1.574464e+00	1.750116e+00	-2.413886e+00	2.515743e+00	6.627220e+01	2.198530e+00	1.191077e-01	9.642082e-01	3.059269e+00	3.227162e-01	8.122973e-01	
1  4.56317	1.729082e+00	-4.232187e-01	1.106543e+00	1.225839e+00	1.280830e+00	1.322371e+00	1.366909e+00	1.406964e+00	1.450337e+00	1.504400e+00	1.574534e+00	1.752621e+00	-2.429699e+00	2.408293e+00	6.555151e+01	2.092227e+00	1.169640e-01	9.664045e-01	3.068019e+00	3.223886e-01	8.121457e-01	
1  5.25045	1.729082e+00	-4.232187e-01	1.106543e+00	1.225839e+00	1.280830e+00	1.323466e+00	1.365752e+00	1.409789e+00	1.450192e+00	1.503779e+00	1.573012e+00	1.754766e+00	-2.417068e+00	2.459472e+00	6.628086e+01	2.217339e+00	1.189090e-01	9.643104e-01	3.064437e+00	3.226078e-01	8.123609e-01	
2  7.23336	1.729082e+00	-4.232187e-01	1.106543e+00	1.225839e+00	1.280830e+00	1.323907e+00	1.365768e+00	1.411641e+00	1.450893e+00	1.504755e+00	1.574297e+00	1.755816e+00	-2.346724e+00	2.475821e+00	6.563292e+01	2.143845e+00	1.167899e-01	9.678137e-01	3.076642e+00	3.223835e-01	8.120974e-01	
2  5.57117	1.729082e+00	-4.232187e-01	1.106543e+00	1.225839e+00	1.280830e+00	1.323347e+00	1.366130e+00	1.410753e+00	1.450396e+00	1.504461e+00	1.574460e+00	1.753512e+00	-2.384264e+00	2.414316e+00	6.550263e+01	2.129331e+00	1.165150e-01	9.674522e-01	3.078268e+00	3.226882e-01	8.120283e-01	
4  5.27073	1.729082e+00	-4.232187e-01	1.106543e+00	1.225839e+00	1.280830e+00	1.322366e+00	1.366228e+00	1.407866e+00	1.451195e+00	1.502618e+00	1.573551e+00	1.757433e+00	-2.383897e+00	2.431782e+00	6.588721e+01	2.136843e+00	1.179935e-01	9.646266e-01	3.063235e+00	3.225110e-01	8.121686e-01	
3  4.79115	1.709263e+00	-3.942234e-01	1.104249e+00	1.222489e+00	1.277193e+00	1.319560e+00	1.362910e+00	1.404858e+00	1.448028e+00	1.499577e+00	1.570480e+00	1.754554e+00	-2.383897e+00	2.431782e+00	6.605120e+01	2.142449e+00	1.181026e-01	9.638338e-01	3.066059e+00	3.212901e-01	8.136545e-01	
2  5.258	1.707062e+00	-3.972630e-01	1.103976e+00	1.223743e+00	1.279173e+00	1.320102e+00	1.364397e+00	1.405884e+00	1.449373e+00	1.500821e+00	1.571820e+00	1.755850e+00	-2.383897e+00	2.431782e+00	6.578272e+01	2.118390e+00	1.173305e-01	9.654614e-01	3.069807e+00	3.215779e-01	8.131218e-01	
2  6.66121	1.707062e+00	-3.972630e-01	1.103976e+00	1.223743e+00	1.279173e+00	1.320446e+00	1.364069e+00	1.405925e+00	1.447466e+00	1.501151e+00	1.570870e+00	1.757636e+00	-2.406005e+00	2.392188e+00	6.544085e+01	2.055989e+00	1.165264e-01	9.643980e-01	3.071821e+00	3.216119e-01	8.132847e-01	
4  7.68966	1.707062e+00	-3.972630e-01	1.103976e+00	1.223743e+00	1.279173e+00	1.321820e+00	1.364087e+00	1.405192e+00	1.450082e+00	1.501489e+00	1.571347e+00	1.759547e+00	-2.586538e+00	2.232049e+00	6.549405e+01	2.089442e+00	1.165791e-01	9.635872e-01	3.076678e+00	3.219923e-01	8.131625e-01	
2  7.42484	1.707062e+00	-3.972630e-01	1.103976e+00	1.223743e+00	1.279173e+00	1.322092e+00	1.363382e+00	1.405289e+00	1.450186e+00	1.501857e+00	1.571899e+00	1.755641e+00	-2.466173e+00	2.209380e+00	6.621560e+01	2.224473e+00	1.183721e-01	9.637270e-01	3.074627e+00	3.221823e-01	8.133405e-01	
5  8.18959	1.707062e+00	-3.972630e-01	1.103976e+00	1.223743e+00	1.279173e+00	1.324121e+00	1.362951e+00	1.405452e+00	1.449562e+00	1.503275e+00	1.572453e+00	1.757262e+00	-2.422602e+00	2.165982e+00	6.498505e+01	2.041549e+00	1.149025e-01	9.663832e-01	3.088293e+00	3.219520e-01	8.130252e-01	
1  7.70299	1.727157e+00	-4.081091e-01	1.102790e+00	1.221227e+00	1.276043e+00	1.322292e+00	1.360292e+00	1.403234e+00	1.447076e+00	1.500920e+00	1.570042e+00	1.755005e+00	-2.422602e+00	2.165982e+00	6.521997e+01	2.057573e+00	1.153607e-01	9.651529e-01	3.087977e+00	3.210907e-01	8.141783e-01	
