1  6.4025	1.736227e+00	-4.325902e-01	1.102961e+00	1.220561e+00	1.278920e+00	1.316957e+00	1.362078e+00	1.401727e+00	1.447706e+00	1.499001e+00	1.568003e+00	1.745465e+00	-2.800000e+00	2.200000e+00	6.673234e+01	2.225535e+00	1.200420e-01	9.614336e-01	3.057495e+00	3.209857e-01	8.143042e-01	
1  4.99044	1.744842e+00	-4.298541e-01	1.100760e+00	1.218002e+00	1.275238e+00	1.314829e+00	1.359027e+00	1.399217e+00	1.444910e+00	1.496385e+00	1.565340e+00	1.743005e+00	-2.800000e+00	2.200000e+00	6.689416e+01	2.232430e+00	1.201833e-01	9.607345e-01	3.059648e+00	3.199044e-01	8.155837e-01	
3  7.83777	1.745889e+00	-4.292010e-01	1.101993e+00	1.218227e+00	1.277829e+00	1.315051e+00	1.360657e+00	1.400060e+00	1.446202e+00	1.497467e+00	1.566518e+00	1.744073e+00	-2.800000e+00	2.200000e+00	6.677799e+01	2.223823e+00	1.199189e-01	9.614184e-01	3.060127e+00	3.202324e-01	8.150839e-01	
3  6.81564	1.745889e+00	-4.292010e-01	1.101993e+00	1.218227e+00	1.277829e+00	1.315266e+00	1.360225e+00	1.400100e+00	1.447337e+00	1.497398e+00	1.567219e+00	1.744970e+00	-2.626813e+00	2.338526e+00	6.612116e+01	2.154443e+00	1.177904e-01	9.643776e-01	3.073953e+00	3.201710e-01	8.150748e-01	
1  7.44595	1.745889e+00	-4.292010e-01	1.101993e+00	1.218227e+00	1.277829e+00	1.314042e+00	1.361074e+00	1.399218e+00	1.448152e+00	1.495566e+00	1.566364e+00	1.746307e+00	-2.589689e+00	2.380272e+00	6.702699e+01	2.264081e+00	1.207129e-01	9.616277e-01	3.056046e+00	3.205211e-01	8.149713e-01	
3  7.04365	1.745889e+00	-4.292010e-01	1.101993e+00	1.218227e+00	1.277829e+00	1.314573e+00	1.361409e+00	1.400863e+00	1.447291e+00	1.498796e+00	1.565520e+00	1.748449e+00	-2.558182e+00	2.350312e+00	6.670797e+01	2.246900e+00	1.195464e-01	9.633015e-01	3.066339e+00	3.205866e-01	8.148722e-01	
4  9.60566	1.745889e+00	-4.292010e-01	1.101993e+00	1.218227e+00	1.277829e+00	1.313523e+00	1.361669e+00	1.399852e+00	1.449290e+00	1.498802e+00	1.565760e+00	1.750876e+00	-2.619100e+00	2.442673e+00	6.600026e+01	2.135885e+00	1.177417e-01	9.647513e-01	3.070837e+00	3.208071e-01	8.145901e-01	
6  10.5323	1.745889e+00	-4.292010e-01	1.101993e+00	1.218227e+00	1.277829e+00	1.313320e+00	1.362560e+00	1.399763e+00	1.449727e+00	1.497956e+00	1.566436e+00	1.752583e+00	-2.694472e+00	2.331150e+00	6.558159e+01	2.082443e+00	1.164635e-01	9.672569e-01	3.076772e+00	3.207018e-01	8.145004e-01	
5  9.66478	1.721196e+00	-4.032850e-01	1.100015e+00	1.216168e+00	1.275320e+00	1.311407e+00	1.360299e+00	1.397730e+00	1.447589e+00	1.495914e+00	1.564381e+00	1.750665e+00	-2.694472e+00	2.331150e+00	6.563923e+01	2.080835e+00	1.163709e-01	9.669879e-01	3.079777e+00	3.198865e-01	8.155103e-01	
3  9.80294	1.721196e+00	-4.032850e-01	1.100015e+00	1.216168e+00	1.275320e+00	1.311454e+00	1.359612e+00	1.397583e+00	1.446251e+00	1.495075e+00	1.564459e+00	1.747528e+00	-2.849621e+00	2.465419e+00	6.702884e+01	2.294741e+00	1.202347e-01	9.641949e-01	3.066311e+00	3.201213e-01	8.158980e-01	
8  9.08143	1.721196e+00	-4.032850e-01	1.100015e+00	1.216168e+00	1.275320e+00	1.310621e+00	1.359582e+00	1.398166e+00	1.446228e+00	1.495873e+00	1.565110e+00	1.746457e+00	-2.677811e+00	2.433045e+00	6.714602e+01	2.337637e+00	1.201109e-01	9.646341e-01	3.073617e+00	3.196820e-01	8.160226e-01	
4  9.40004	1.727405e+00	-4.011470e-01	1.098593e+00	1.215681e+00	1.274049e+00	1.309987e+00	1.358638e+00	1.397452e+00	1.445431e+00	1.495169e+00	1.564409e+00	1.745857e+00	-2.677811e+00	2.433045e+00	6.710573e+01	2.330003e+00	1.198109e-01	9.651094e-01	3.076520e+00	3.192302e-01	8.164313e-01	
1  7.73539	1.740709e+00	-4.256074e-01	1.100052e+00	1.216730e+00	1.274637e+00	1.311166e+00	1.359383e+00	1.398362e+00	1.446184e+00	1.495918e+00	1.565104e+00	1.746473e+00	-2.677811e+00	2.433045e+00	6.720944e+01	2.344945e+00	1.203534e-01	9.642282e-01	3.071952e+00	3.197775e-01	8.159752e-01	
2  9.01046	1.740709e+00	-4.256074e-01	1.100052e+00	1.216730e+00	1.274637e+00	1.311220e+00	1.359082e+00	1.398302e+00	1.447321e+00	1.497176e+00	1.565266e+00	1.748147e+00	-2.607571e+00	2.449881e+00	6.728846e+01	2.357328e+00	1.205535e-01	9.646369e-01	3.070666e+00	3.197423e-01	8.158637e-01	
5  11.2531	1.740709e+00	-4.256074e-01	1.100052e+00	1.216730e+00	1.274637e+00	1.310232e+00	1.361347e+00	1.396547e+00	1.449283e+00	1.496891e+00	1.566401e+00	1.746742e+00	-2.579862e+00	2.427512e+00	6.752305e+01	2.379858e+00	1.213765e-01	9.643041e-01	3.063818e+00	3.198237e-01	8.157219e-01	
6  10.4423	1.740709e+00	-4.256074e-01	1.100052e+00	1.216730e+00	1.274637e+00	1.309987e+00	1.359489e+00	1.397307e+00	1.448103e+00	1.495354e+00	1.567016e+00	1.744084e+00	-2.633092e+00	2.258786e+00	6.778401e+01	2.404289e+00	1.221239e-01	9.627338e-01	3.059341e+00	3.195242e-01	8.157738e-01	
2  11.2716	1.740709e+00	-4.256074e-01	1.100052e+00	1.216730e+00	1.274637e+00	1.311901e+00	1.359463e+00	1.399833e+00	1.447623e+00	1.496364e+00	1.569640e+00	1.743519e+00	-2.572093e+00	2.280165e+00	6.791219e+01	2.423557e+00	1.224919e-01	9.636610e-01	3.056048e+00	3.195349e-01	8.154155e-01	
1  9.77434	1.693602e+00	-3.761212e-01	1.097891e+00	1.216547e+00	1.271534e+00	1.311468e+00	1.357515e+00	1.398784e+00	1.446098e+00	1.495101e+00	1.568271e+00	1.742283e+00	-2.572093e+00	2.280165e+00	6.795499e+01	2.423029e+00	1.224512e-01	9.634645e-01	3.057858e+00	3.190329e-01	8.160724e-01	
3  8.52937	1.697139e+00	-3.815114e-01	1.099585e+00	1.219274e+00	1.272563e+00	1.314014e+00	1.359157e+00	1.400885e+00	1.447900e+00	1.496973e+00	1.570051e+00	1.743953e+00	-2.572093e+00	2.280165e+00	6.799346e+01	2.434343e+00	1.228724e-01	9.630917e-01	3.052871e+00	3.198278e-01	8.151001e-01	
1  9.03665	1.697139e+00	-3.815114e-01	1.099585e+00	1.219274e+00	1.272563e+00	1.313930e+00	1.358247e+00	1.401024e+00	1.448089e+00	1.496515e+00	1.570602e+00	1.741774e+00	-2.626392e+00	2.220476e+00	6.809479e+01	2.445151e+00	1.231924e-01	9.618921e-01	3.051703e+00	3.197998e-01	8.152017e-01	
