1  3.04946	1.698683e+00	-3.959896e-01	1.102149e+00	1.222012e+00	1.273230e+00	1.318649e+00	1.359342e+00	1.401389e+00	1.445931e+00	1.497802e+00	1.566436e+00	1.744027e+00	6.717108e+01	2.268395e+00	1.214622e-01	9.586228e-01	3.049436e+00	3.209038e-01	8.146785e-01	
6  3.13395	1.714135e+00	-4.045190e-01	1.102928e+00	1.222583e+00	1.273222e+00	1.319413e+00	1.359636e+00	1.401917e+00	1.446305e+00	1.498217e+00	1.566804e+00	1.744373e+00	6.725390e+01	2.278469e+00	1.217870e-01	9.581818e-01	3.046800e+00	3.210545e-01	8.144268e-01	
2  2.69747	1.714135e+00	-4.045190e-01	1.102928e+00	1.222583e+00	1.273222e+00	1.318621e+00	1.361429e+00	1.399189e+00	1.449120e+00	1.496308e+00	1.567792e+00	1.745882e+00	6.749687e+01	2.304430e+00	1.225558e-01	9.575950e-01	3.041129e+00	3.210048e-01	8.141895e-01	
9  2.73178	1.714135e+00	-4.045190e-01	1.102928e+00	1.222583e+00	1.273222e+00	1.319957e+00	1.360992e+00	1.401985e+00	1.447755e+00	1.498327e+00	1.566436e+00	1.749920e+00	6.759525e+01	2.322617e+00	1.227283e-01	9.583493e-01	3.040597e+00	3.208466e-01	8.140398e-01	
1  3.82102	1.727196e+00	-4.260072e-01	1.103249e+00	1.221332e+00	1.271882e+00	1.319262e+00	1.359790e+00	1.400987e+00	1.446576e+00	1.497178e+00	1.565234e+00	1.748745e+00	6.781184e+01	2.342483e+00	1.233911e-01	9.568700e-01	3.037417e+00	3.206737e-01	8.144000e-01	
3  3.91268	1.728579e+00	-4.242367e-01	1.103751e+00	1.221982e+00	1.272226e+00	1.319909e+00	1.360264e+00	1.401550e+00	1.447082e+00	1.497696e+00	1.565732e+00	1.749213e+00	6.782162e+01	2.345253e+00	1.234869e-01	9.568243e-01	3.036186e+00	3.208496e-01	8.141353e-01	
3  5.45659	1.728579e+00	-4.242367e-01	1.103751e+00	1.221982e+00	1.272226e+00	1.319182e+00	1.361477e+00	1.400636e+00	1.446444e+00	1.498270e+00	1.566515e+00	1.751227e+00	6.638246e+01	2.155136e+00	1.192078e-01	9.599840e-01	3.058866e+00	3.208876e-01	8.144635e-01	
1  6.69457	1.728579e+00	-4.242367e-01	1.103751e+00	1.221982e+00	1.272226e+00	1.320293e+00	1.359418e+00	1.402308e+00	1.449064e+00	1.497752e+00	1.566142e+00	1.755128e+00	6.563750e+01	2.050120e+00	1.170405e-01	9.630063e-01	3.067059e+00	3.207446e-01	8.141509e-01	
4  5.20351	1.728579e+00	-4.242367e-01	1.103751e+00	1.221982e+00	1.272226e+00	1.318299e+00	1.358069e+00	1.403356e+00	1.447358e+00	1.495373e+00	1.568265e+00	1.743487e+00	6.703769e+01	2.202514e+00	1.215599e-01	9.567002e-01	3.038714e+00	3.209336e-01	8.140373e-01	
2  6.11377	1.728579e+00	-4.242367e-01	1.103751e+00	1.221982e+00	1.272226e+00	1.318464e+00	1.357753e+00	1.402217e+00	1.448327e+00	1.494594e+00	1.568803e+00	1.743239e+00	6.650380e+01	2.116276e+00	1.201715e-01	9.568504e-01	3.042997e+00	3.210179e-01	8.140848e-01	
2  6.43189	1.728579e+00	-4.242367e-01	1.103751e+00	1.221982e+00	1.272226e+00	1.317992e+00	1.356631e+00	1.402725e+00	1.447486e+00	1.495979e+00	1.568342e+00	1.740098e+00	6.656041e+01	2.134405e+00	1.203111e-01	9.568367e-01	3.043876e+00	3.211966e-01	8.139993e-01	
