1  6.51684	1.695864e+00	-3.990933e-01	1.098160e+00	1.220047e+00	1.266827e+00	1.316664e+00	1.354745e+00	1.398286e+00	1.442004e+00	1.494309e+00	1.562789e+00	1.740701e+00	6.737655e+01	2.277900e+00	1.217083e-01	9.574833e-01	3.051920e+00	3.197009e-01	8.163485e-01	
1  8.44471	1.696317e+00	-3.935635e-01	1.100190e+00	1.221235e+00	1.266300e+00	1.318417e+00	1.355058e+00	1.399300e+00	1.442532e+00	1.494956e+00	1.563277e+00	1.741111e+00	6.765364e+01	2.309910e+00	1.227865e-01	9.556952e-01	3.043930e+00	3.201425e-01	8.158010e-01	
9  9.16203	1.700322e+00	-4.037623e-01	1.102494e+00	1.222023e+00	1.267683e+00	1.319595e+00	1.356250e+00	1.400386e+00	1.443598e+00	1.495939e+00	1.564220e+00	1.741918e+00	6.778646e+01	2.328506e+00	1.234536e-01	9.546326e-01	3.038231e+00	3.207458e-01	8.151214e-01	
1  9.62807	1.700322e+00	-4.037623e-01	1.102494e+00	1.222023e+00	1.267683e+00	1.319662e+00	1.357756e+00	1.400768e+00	1.443261e+00	1.496469e+00	1.564111e+00	1.741151e+00	6.776000e+01	2.328211e+00	1.233671e-01	9.552225e-01	3.038543e+00	3.208016e-01	8.150152e-01	
3  10.5079	1.700322e+00	-4.037623e-01	1.102494e+00	1.222023e+00	1.267683e+00	1.320689e+00	1.357405e+00	1.399910e+00	1.445706e+00	1.495203e+00	1.563809e+00	1.740431e+00	6.767744e+01	2.335776e+00	1.229855e-01	9.554393e-01	3.044338e+00	3.209167e-01	8.151308e-01	
1  12.8341	1.700322e+00	-4.037623e-01	1.102494e+00	1.222023e+00	1.267683e+00	1.322006e+00	1.357944e+00	1.398930e+00	1.447568e+00	1.496002e+00	1.566075e+00	1.737855e+00	6.696840e+01	2.216815e+00	1.211653e-01	9.573909e-01	3.047191e+00	3.210370e-01	8.149058e-01	
6  12.6234	1.700322e+00	-4.037623e-01	1.102494e+00	1.222023e+00	1.267683e+00	1.319100e+00	1.357235e+00	1.398888e+00	1.446193e+00	1.495386e+00	1.565904e+00	1.736335e+00	6.670250e+01	2.156294e+00	1.205391e-01	9.569448e-01	3.046771e+00	3.208340e-01	8.151453e-01	
6  11.8384	1.700322e+00	-4.037623e-01	1.102494e+00	1.222023e+00	1.267683e+00	1.320224e+00	1.358049e+00	1.398366e+00	1.446824e+00	1.493501e+00	1.564405e+00	1.739679e+00	6.662291e+01	2.138789e+00	1.203758e-01	9.561301e-01	3.046541e+00	3.208387e-01	8.150350e-01	
4  12.1027	1.700322e+00	-4.037623e-01	1.102494e+00	1.222023e+00	1.267683e+00	1.319628e+00	1.358384e+00	1.396861e+00	1.445450e+00	1.493695e+00	1.562661e+00	1.739719e+00	6.768439e+01	2.267990e+00	1.236708e-01	9.532974e-01	3.026946e+00	3.208670e-01	8.146057e-01	
2  13.4967	1.700322e+00	-4.037623e-01	1.102494e+00	1.222023e+00	1.267683e+00	1.318746e+00	1.361208e+00	1.394066e+00	1.444882e+00	1.494631e+00	1.562623e+00	1.742837e+00	6.806459e+01	2.327946e+00	1.246590e-01	9.519531e-01	3.024971e+00	3.207196e-01	8.146949e-01	
