6  3.45089	1.738662e+00	-4.216983e-01	1.101679e+00	1.222800e+00	1.273306e+00	1.319180e+00	1.359698e+00	1.401898e+00	1.446405e+00	1.498334e+00	1.566986e+00	1.744626e+00	-2.800000e+00	2.200000e+00	6.708047e+01	2.259630e+00	1.211217e-01	9.595069e-01	3.051211e+00	3.208199e-01	8.145380e-01	
2  3.19996	1.738662e+00	-4.216983e-01	1.101679e+00	1.222800e+00	1.273306e+00	1.320979e+00	1.358259e+00	1.403512e+00	1.446519e+00	1.497101e+00	1.568662e+00	1.742215e+00	-2.712727e+00	2.332146e+00	6.686237e+01	2.218313e+00	1.205556e-01	9.589804e-01	3.052033e+00	3.207256e-01	8.143718e-01	
3  5.71885	1.738662e+00	-4.216983e-01	1.101679e+00	1.222800e+00	1.273306e+00	1.320333e+00	1.357279e+00	1.403241e+00	1.445983e+00	1.496565e+00	1.568578e+00	1.740600e+00	-2.656030e+00	2.460914e+00	6.690422e+01	2.197636e+00	1.210641e-01	9.564644e-01	3.045197e+00	3.209985e-01	8.144504e-01	
2  5.54301	1.738662e+00	-4.216983e-01	1.101679e+00	1.222800e+00	1.273306e+00	1.319396e+00	1.356811e+00	1.404319e+00	1.444059e+00	1.496974e+00	1.568181e+00	1.741540e+00	-2.562597e+00	2.449491e+00	6.695152e+01	2.204185e+00	1.211811e-01	9.565232e-01	3.044715e+00	3.209524e-01	8.144743e-01	
2  5.33067	1.738662e+00	-4.216983e-01	1.101679e+00	1.222800e+00	1.273306e+00	1.318649e+00	1.355834e+00	1.404664e+00	1.444358e+00	1.498217e+00	1.568381e+00	1.741601e+00	-2.544900e+00	2.390857e+00	6.654299e+01	2.156281e+00	1.198519e-01	9.585875e-01	3.052518e+00	3.208218e-01	8.146027e-01	
1  7.21362	1.738662e+00	-4.216983e-01	1.101679e+00	1.222800e+00	1.273306e+00	1.317547e+00	1.354469e+00	1.405052e+00	1.443346e+00	1.497048e+00	1.568647e+00	1.740675e+00	-2.565399e+00	2.437744e+00	6.783089e+01	2.350962e+00	1.233464e-01	9.561062e-01	3.040086e+00	3.205808e-01	8.145750e-01	
4  6.92314	1.738662e+00	-4.216983e-01	1.101679e+00	1.222800e+00	1.273306e+00	1.317344e+00	1.354304e+00	1.404745e+00	1.444628e+00	1.496388e+00	1.568839e+00	1.740261e+00	-2.516335e+00	2.413343e+00	6.746356e+01	2.325401e+00	1.220289e-01	9.582936e-01	3.050955e+00	3.206250e-01	8.147420e-01	
3  6.88813	1.701755e+00	-3.875878e-01	1.098694e+00	1.219710e+00	1.269894e+00	1.314386e+00	1.351081e+00	1.401722e+00	1.441528e+00	1.493398e+00	1.565852e+00	1.737470e+00	-2.516335e+00	2.413343e+00	6.751394e+01	2.319703e+00	1.217927e-01	9.580522e-01	3.056010e+00	3.195033e-01	8.162341e-01	
2  8.92335	1.715182e+00	-3.995565e-01	1.094287e+00	1.214012e+00	1.266099e+00	1.309006e+00	1.346650e+00	1.396857e+00	1.436992e+00	1.488858e+00	1.561451e+00	1.733385e+00	-2.516335e+00	2.413343e+00	6.749576e+01	2.300669e+00	1.210458e-01	9.584980e-01	3.066302e+00	3.176183e-01	8.185654e-01	
6  7.5434	1.715182e+00	-3.995565e-01	1.094287e+00	1.214012e+00	1.266099e+00	1.309324e+00	1.348150e+00	1.396718e+00	1.437352e+00	1.489635e+00	1.561948e+00	1.733448e+00	-2.404816e+00	2.334217e+00	6.643267e+01	2.131768e+00	1.182599e-01	9.622186e-01	3.072089e+00	3.177254e-01	8.181152e-01	
1  8.0755	1.715182e+00	-3.995565e-01	1.094287e+00	1.214012e+00	1.266099e+00	1.309025e+00	1.349650e+00	1.395675e+00	1.438869e+00	1.488942e+00	1.562254e+00	1.735915e+00	-2.285663e+00	2.120720e+00	6.743421e+01	2.290645e+00	1.208812e-01	9.619397e-01	3.062749e+00	3.176160e-01	8.179465e-01	
1  7.29301	1.715182e+00	-3.995565e-01	1.094287e+00	1.214012e+00	1.266099e+00	1.307847e+00	1.350495e+00	1.396580e+00	1.438719e+00	1.489195e+00	1.561204e+00	1.738393e+00	-2.351151e+00	2.217358e+00	6.782549e+01	2.347355e+00	1.220143e-01	9.597389e-01	3.059160e+00	3.176577e-01	8.180743e-01	
2  9.32636	1.715182e+00	-3.995565e-01	1.094287e+00	1.214012e+00	1.266099e+00	1.307691e+00	1.351594e+00	1.395274e+00	1.438097e+00	1.489270e+00	1.560730e+00	1.737802e+00	-2.374733e+00	2.397309e+00	6.777627e+01	2.320971e+00	1.219329e-01	9.598479e-01	3.055872e+00	3.173676e-01	8.179818e-01	
2  7.96303	1.715182e+00	-3.995565e-01	1.094287e+00	1.214012e+00	1.266099e+00	1.308615e+00	1.351754e+00	1.394952e+00	1.438692e+00	1.490495e+00	1.560337e+00	1.741981e+00	-2.308674e+00	2.386617e+00	6.788590e+01	2.365595e+00	1.218492e-01	9.607160e-01	3.063210e+00	3.171301e-01	8.183210e-01	
2  9.31838	1.715182e+00	-3.995565e-01	1.094287e+00	1.214012e+00	1.266099e+00	1.307920e+00	1.353207e+00	1.394447e+00	1.438269e+00	1.489979e+00	1.559996e+00	1.740369e+00	-2.209579e+00	2.305435e+00	6.837207e+01	2.392559e+00	1.235739e-01	9.579183e-01	3.047862e+00	3.169024e-01	8.181165e-01	
2  9.78162	1.683333e+00	-3.690134e-01	1.096171e+00	1.214653e+00	1.269583e+00	1.308529e+00	1.355515e+00	1.395795e+00	1.440151e+00	1.491593e+00	1.561707e+00	1.741895e+00	-2.209579e+00	2.305435e+00	6.823373e+01	2.383653e+00	1.233346e-01	9.585928e-01	3.047516e+00	3.174834e-01	8.173635e-01	
1  10.1484	1.720570e+00	-4.106078e-01	1.098659e+00	1.214900e+00	1.272541e+00	1.309134e+00	1.357420e+00	1.396898e+00	1.441654e+00	1.492847e+00	1.563038e+00	1.743073e+00	-2.209579e+00	2.305435e+00	6.824546e+01	2.390168e+00	1.235865e-01	9.583769e-01	3.044279e+00	3.180551e-01	8.166518e-01	
2  9.97225	1.714976e+00	-4.237324e-01	1.100691e+00	1.218270e+00	1.273931e+00	1.312142e+00	1.359420e+00	1.399383e+00	1.443797e+00	1.495048e+00	1.565132e+00	1.745016e+00	-2.209579e+00	2.305435e+00	6.827978e+01	2.403485e+00	1.241270e-01	9.577459e-01	3.038047e+00	3.191803e-01	8.154244e-01	
4  10.2054	1.714976e+00	-4.237324e-01	1.100691e+00	1.218270e+00	1.273931e+00	1.311572e+00	1.359114e+00	1.398666e+00	1.441583e+00	1.496558e+00	1.564558e+00	1.741108e+00	-2.246451e+00	2.197281e+00	6.783871e+01	2.320510e+00	1.230131e-01	9.572768e-01	3.039817e+00	3.191209e-01	8.154024e-01	
4  10.3477	1.714976e+00	-4.237324e-01	1.100691e+00	1.218270e+00	1.273931e+00	1.311615e+00	1.360056e+00	1.398235e+00	1.442188e+00	1.496363e+00	1.564981e+00	1.740877e+00	-2.363250e+00	2.212024e+00	6.811433e+01	2.347099e+00	1.239879e-01	9.563753e-01	3.032175e+00	3.192177e-01	8.151494e-01	
