5  4.40834	1.746515e+00	-4.211968e-01	1.093731e+00	1.216801e+00	1.268755e+00	1.312471e+00	1.354497e+00	1.396139e+00	1.441202e+00	1.493189e+00	1.562099e+00	1.740226e+00	6.669511e+01	2.197934e+00	1.188997e-01	9.625755e-01	3.072237e+00	3.181557e-01	8.174316e-01	
1  4.88394	1.746515e+00	-4.211968e-01	1.093731e+00	1.216801e+00	1.268755e+00	1.314501e+00	1.352128e+00	1.396521e+00	1.441797e+00	1.493730e+00	1.561405e+00	1.743775e+00	6.707759e+01	2.254699e+00	1.200295e-01	9.608560e-01	3.067716e+00	3.183103e-01	8.173129e-01	
1  5.60258	1.746515e+00	-4.211968e-01	1.093731e+00	1.216801e+00	1.268755e+00	1.315219e+00	1.351233e+00	1.398126e+00	1.441389e+00	1.493916e+00	1.562296e+00	1.743595e+00	6.622850e+01	2.110262e+00	1.178441e-01	9.631139e-01	3.071202e+00	3.182490e-01	8.170572e-01	
3  5.07634	1.746515e+00	-4.211968e-01	1.093731e+00	1.216801e+00	1.268755e+00	1.315659e+00	1.353456e+00	1.396595e+00	1.441875e+00	1.494039e+00	1.562770e+00	1.741581e+00	6.608165e+01	2.113110e+00	1.171986e-01	9.650310e-01	3.078110e+00	3.182521e-01	8.170093e-01	
2  5.49648	1.746515e+00	-4.211968e-01	1.093731e+00	1.216801e+00	1.268755e+00	1.315276e+00	1.353953e+00	1.397899e+00	1.442311e+00	1.495136e+00	1.562126e+00	1.742978e+00	6.578342e+01	2.068138e+00	1.163414e-01	9.662722e-01	3.080414e+00	3.181242e-01	8.166977e-01	
3  6.57627	1.746515e+00	-4.211968e-01	1.093731e+00	1.216801e+00	1.268755e+00	1.314872e+00	1.353092e+00	1.396080e+00	1.443099e+00	1.492593e+00	1.560736e+00	1.743627e+00	6.637221e+01	2.143283e+00	1.180424e-01	9.647657e-01	3.071903e+00	3.180722e-01	8.169188e-01	
2  6.84957	1.746515e+00	-4.211968e-01	1.093731e+00	1.216801e+00	1.268755e+00	1.316222e+00	1.353999e+00	1.395374e+00	1.442875e+00	1.493092e+00	1.563137e+00	1.738889e+00	6.634583e+01	2.145293e+00	1.179480e-01	9.646987e-01	3.073019e+00	3.181562e-01	8.167310e-01	
1  9.51947	1.740305e+00	-4.134893e-01	1.092669e+00	1.219041e+00	1.268520e+00	1.317627e+00	1.354568e+00	1.396490e+00	1.443744e+00	1.494120e+00	1.564130e+00	1.739916e+00	6.617484e+01	2.130399e+00	1.174559e-01	9.658464e-01	3.075230e+00	3.183387e-01	8.163226e-01	
1  7.24607	1.753090e+00	-4.270371e-01	1.098239e+00	1.221193e+00	1.274558e+00	1.320337e+00	1.359116e+00	1.399867e+00	1.447671e+00	1.497645e+00	1.567715e+00	1.743123e+00	6.620655e+01	2.147278e+00	1.181148e-01	9.653151e-01	3.066571e+00	3.199220e-01	8.144862e-01	
1  5.73893	1.748403e+00	-4.255259e-01	1.100435e+00	1.222552e+00	1.275174e+00	1.322051e+00	1.360087e+00	1.401155e+00	1.448696e+00	1.498690e+00	1.568657e+00	1.743945e+00	6.638676e+01	2.170958e+00	1.189473e-01	9.639852e-01	3.059722e+00	3.206140e-01	8.138634e-01	
