1  4.22001	1.735594e+00	-4.389397e-01	1.104565e+00	1.225320e+00	1.276935e+00	1.321479e+00	1.362710e+00	1.404429e+00	1.449142e+00	1.500882e+00	1.569551e+00	1.746958e+00	6.701688e+01	2.263828e+00	1.213744e-01	9.594258e-01	3.046439e+00	3.220850e-01	8.131915e-01	
4  6.451	1.773590e+00	-4.707847e-01	1.100258e+00	1.224276e+00	1.273838e+00	1.319674e+00	1.360312e+00	1.402522e+00	1.447093e+00	1.499053e+00	1.567773e+00	1.745468e+00	6.681759e+01	2.234971e+00	1.203173e-01	9.611132e-01	3.055818e+00	3.209951e-01	8.143302e-01	
4  6.47735	1.773590e+00	-4.707847e-01	1.100258e+00	1.224276e+00	1.273838e+00	1.319262e+00	1.359655e+00	1.404502e+00	1.445565e+00	1.499209e+00	1.568178e+00	1.745943e+00	6.708638e+01	2.296312e+00	1.208686e-01	9.606474e-01	3.058553e+00	3.210158e-01	8.144359e-01	
3  6.64396	1.773590e+00	-4.707847e-01	1.100258e+00	1.224276e+00	1.273838e+00	1.320149e+00	1.360554e+00	1.404659e+00	1.446800e+00	1.500364e+00	1.568327e+00	1.747347e+00	6.800251e+01	2.407519e+00	1.235921e-01	9.591479e-01	3.041588e+00	3.207190e-01	8.140395e-01	
1  8.11275	1.773590e+00	-4.707847e-01	1.100258e+00	1.224276e+00	1.273838e+00	1.318732e+00	1.360498e+00	1.405644e+00	1.444159e+00	1.502265e+00	1.566903e+00	1.745263e+00	6.823393e+01	2.431747e+00	1.243264e-01	9.591180e-01	3.036149e+00	3.206447e-01	8.139960e-01	
1  8.06328	1.773590e+00	-4.707847e-01	1.100258e+00	1.224276e+00	1.273838e+00	1.318844e+00	1.361822e+00	1.404042e+00	1.443645e+00	1.502634e+00	1.567492e+00	1.749541e+00	6.789260e+01	2.402562e+00	1.231335e-01	9.599759e-01	3.045955e+00	3.206558e-01	8.141564e-01	
1  10.0483	1.773590e+00	-4.707847e-01	1.100258e+00	1.224276e+00	1.273838e+00	1.320448e+00	1.362240e+00	1.403776e+00	1.443749e+00	1.502408e+00	1.567037e+00	1.749362e+00	6.841044e+01	2.472459e+00	1.246502e-01	9.588463e-01	3.038518e+00	3.205540e-01	8.141496e-01	
1  10.4493	1.773590e+00	-4.707847e-01	1.100258e+00	1.224276e+00	1.273838e+00	1.320505e+00	1.362489e+00	1.402588e+00	1.443957e+00	1.502764e+00	1.564515e+00	1.753622e+00	6.821918e+01	2.410467e+00	1.244140e-01	9.580148e-01	3.032931e+00	3.205144e-01	8.140097e-01	
2  9.73041	1.773590e+00	-4.707847e-01	1.100258e+00	1.224276e+00	1.273838e+00	1.321244e+00	1.361725e+00	1.403514e+00	1.443529e+00	1.502538e+00	1.565304e+00	1.751948e+00	6.788186e+01	2.360525e+00	1.234432e-01	9.585388e-01	3.036939e+00	3.205172e-01	8.139862e-01	
1  8.41279	1.776599e+00	-4.623522e-01	1.097087e+00	1.218761e+00	1.270474e+00	1.316430e+00	1.357751e+00	1.399129e+00	1.439427e+00	1.498414e+00	1.561280e+00	1.748175e+00	6.796535e+01	2.353310e+00	1.230872e-01	9.583909e-01	3.044122e+00	3.188033e-01	8.160673e-01	
2  7.15352	1.757659e+00	-4.419731e-01	1.096671e+00	1.215992e+00	1.267708e+00	1.314560e+00	1.355227e+00	1.396903e+00	1.436972e+00	1.496033e+00	1.558822e+00	1.745801e+00	6.826661e+01	2.376880e+00	1.238391e-01	9.565053e-01	3.041788e+00	3.181148e-01	8.170142e-01	
3  7.92091	1.758411e+00	-4.513884e-01	1.095781e+00	1.216000e+00	1.267467e+00	1.314240e+00	1.354977e+00	1.396642e+00	1.436742e+00	1.495815e+00	1.558631e+00	1.745649e+00	6.818243e+01	2.367572e+00	1.235388e-01	9.569671e-01	3.044052e+00	3.180547e-01	8.171847e-01	
2  9.56935	1.758411e+00	-4.513884e-01	1.095781e+00	1.216000e+00	1.267467e+00	1.314849e+00	1.354685e+00	1.397573e+00	1.437346e+00	1.493442e+00	1.561354e+00	1.742958e+00	6.910751e+01	2.534025e+00	1.258962e-01	9.565808e-01	3.040075e+00	3.180181e-01	8.173120e-01	
1  10.4253	1.758411e+00	-4.513884e-01	1.095781e+00	1.216000e+00	1.267467e+00	1.314023e+00	1.355311e+00	1.397438e+00	1.436853e+00	1.493029e+00	1.561901e+00	1.744559e+00	6.858717e+01	2.462666e+00	1.243934e-01	9.571291e-01	3.047927e+00	3.181502e-01	8.174799e-01	
2  10.8663	1.758411e+00	-4.513884e-01	1.095781e+00	1.216000e+00	1.267467e+00	1.313628e+00	1.355197e+00	1.397720e+00	1.436446e+00	1.489573e+00	1.563146e+00	1.742511e+00	6.797974e+01	2.351138e+00	1.229964e-01	9.557298e-01	3.049909e+00	3.184248e-01	8.173975e-01	
3  10.5562	1.758411e+00	-4.513884e-01	1.095781e+00	1.216000e+00	1.267467e+00	1.313634e+00	1.354943e+00	1.396261e+00	1.436925e+00	1.489943e+00	1.563677e+00	1.740511e+00	6.931595e+01	2.547076e+00	1.266808e-01	9.529745e-01	3.035232e+00	3.180130e-01	8.171829e-01	
4  6.24923	1.758411e+00	-4.513884e-01	1.095781e+00	1.216000e+00	1.267467e+00	1.314281e+00	1.354530e+00	1.397883e+00	1.438597e+00	1.492739e+00	1.561853e+00	1.742592e+00	6.867308e+01	2.481708e+00	1.246921e-01	9.556426e-01	3.047796e+00	3.183919e-01	8.172433e-01	
4  3.84262	1.720644e+00	-4.198261e-01	1.101098e+00	1.221974e+00	1.274158e+00	1.319714e+00	1.360717e+00	1.403571e+00	1.444500e+00	1.498405e+00	1.567498e+00	1.747797e+00	6.850198e+01	2.484758e+00	1.249534e-01	9.562183e-01	3.039391e+00	3.206061e-01	8.144225e-01	
2  3.11743	1.720644e+00	-4.198261e-01	1.101098e+00	1.221974e+00	1.274158e+00	1.319188e+00	1.358844e+00	1.401881e+00	1.446864e+00	1.495572e+00	1.566040e+00	1.746683e+00	6.867090e+01	2.509053e+00	1.255760e-01	9.546422e-01	3.037394e+00	3.208664e-01	8.146395e-01	
2  3.18242	1.720644e+00	-4.198261e-01	1.101098e+00	1.221974e+00	1.274158e+00	1.320113e+00	1.359660e+00	1.402207e+00	1.446909e+00	1.497131e+00	1.564736e+00	1.749789e+00	6.814045e+01	2.422935e+00	1.241296e-01	9.557723e-01	3.041100e+00	3.209116e-01	8.144436e-01	
1  3.10647	1.720644e+00	-4.198261e-01	1.101098e+00	1.221974e+00	1.274158e+00	1.319827e+00	1.357564e+00	1.401908e+00	1.446408e+00	1.496553e+00	1.564107e+00	1.751658e+00	6.842613e+01	2.454552e+00	1.250159e-01	9.561580e-01	3.034561e+00	3.208056e-01	8.143840e-01	
7  3.61694	1.720644e+00	-4.198261e-01	1.101098e+00	1.221974e+00	1.274158e+00	1.320681e+00	1.358017e+00	1.402703e+00	1.447644e+00	1.495435e+00	1.565893e+00	1.749318e+00	6.729202e+01	2.302499e+00	1.216414e-01	9.597672e-01	3.050211e+00	3.209002e-01	8.142422e-01	
3  4.46152	1.710821e+00	-4.160905e-01	1.101454e+00	1.222597e+00	1.275013e+00	1.321120e+00	1.358705e+00	1.403249e+00	1.448268e+00	1.496015e+00	1.566488e+00	1.749864e+00	6.723473e+01	2.298883e+00	1.215515e-01	9.599980e-01	3.050116e+00	3.211684e-01	8.139643e-01	
4  3.78677	1.725430e+00	-4.187397e-01	1.100432e+00	1.222343e+00	1.274975e+00	1.320642e+00	1.358579e+00	1.403000e+00	1.448152e+00	1.495902e+00	1.566431e+00	1.749870e+00	6.711174e+01	2.284282e+00	1.210193e-01	9.610391e-01	3.053896e+00	3.208408e-01	8.141536e-01	
12  4.00209	1.725430e+00	-4.187397e-01	1.100432e+00	1.222343e+00	1.274975e+00	1.319076e+00	1.360393e+00	1.400419e+00	1.448068e+00	1.495429e+00	1.564855e+00	1.748040e+00	6.720206e+01	2.278937e+00	1.214280e-01	9.590144e-01	3.049770e+00	3.207656e-01	8.141943e-01	
1  6.07082	1.750773e+00	-4.552569e-01	1.104369e+00	1.224703e+00	1.277685e+00	1.321827e+00	1.362972e+00	1.402941e+00	1.450500e+00	1.497749e+00	1.567105e+00	1.750057e+00	6.736900e+01	2.306702e+00	1.224369e-01	9.576030e-01	3.040201e+00	3.220127e-01	8.128099e-01	
1  5.57456	1.755356e+00	-4.470166e-01	1.103279e+00	1.222422e+00	1.274526e+00	1.320233e+00	1.360406e+00	1.400900e+00	1.448145e+00	1.495545e+00	1.564826e+00	1.747919e+00	6.760938e+01	2.323553e+00	1.229236e-01	9.563529e-01	3.039531e+00	3.211603e-01	8.137885e-01	
2  6.14242	1.755356e+00	-4.470166e-01	1.103279e+00	1.222422e+00	1.274526e+00	1.319397e+00	1.360306e+00	1.401993e+00	1.446093e+00	1.496339e+00	1.564282e+00	1.749514e+00	6.728000e+01	2.271609e+00	1.221696e-01	9.565275e-01	3.041103e+00	3.214993e-01	8.137303e-01	
3  7.95734	1.755356e+00	-4.470166e-01	1.103279e+00	1.222422e+00	1.274526e+00	1.321295e+00	1.360935e+00	1.403725e+00	1.448881e+00	1.496864e+00	1.565414e+00	1.751279e+00	6.483563e+01	1.924812e+00	1.152212e-01	9.623987e-01	3.070749e+00	3.214187e-01	8.136466e-01	
